lg01	2160000	2170000	42
lg01	2170000	2180000	47
lg01	2180000	2190000	46
lg01	2190000	2200000	48
lg01	2200000	2210000	50
lg01	2210000	2220000	49
lg01	2220000	2230000	44
lg01	2230000	2240000	46
lg01	2240000	2250000	44
lg01	2250000	2260000	47
lg01	2260000	2270000	52
lg01	2270000	2280000	55
lg01	2280000	2290000	47
lg01	2290000	2300000	45
lg01	2300000	2310000	50
lg01	2310000	2320000	46
lg01	2320000	2330000	46
lg01	2330000	2340000	53
lg01	2340000	2350000	46
lg01	2350000	2360000	46
lg01	2360000	2370000	46
lg01	2370000	2380000	45
lg01	2380000	2390000	46
lg01	2390000	2400000	44
lg01	2400000	2410000	42
lg01	2410000	2420000	45
lg01	2420000	2430000	44
lg01	2430000	2440000	41
lg01	2440000	2450000	50
lg01	2450000	2460000	45
lg01	2460000	2470000	40
lg01	2470000	2480000	39
lg01	2480000	2490000	52
lg01	2490000	2500000	46
lg01	2500000	2510000	52
lg01	2510000	2520000	53
lg01	2520000	2530000	44
lg01	2530000	2540000	44
lg01	2540000	2550000	43
lg01	2550000	2560000	45
lg01	2560000	2570000	48
lg01	2570000	2580000	45
lg01	2580000	2590000	45
lg01	2590000	2600000	44
lg01	2600000	2610000	43
lg01	2610000	2620000	43
lg01	2620000	2630000	44
lg01	2630000	2640000	45
lg01	2640000	2650000	44
lg01	2650000	2660000	47
lg01	2660000	2670000	48
lg01	2670000	2680000	49
lg01	2680000	2690000	48
lg01	2690000	2700000	46
lg01	2700000	2710000	45
lg01	2710000	2720000	49
lg01	2720000	2730000	49
lg01	2730000	2740000	44
lg01	2740000	2750000	45
lg01	2750000	2760000	44
lg01	2760000	2770000	48
lg01	2770000	2780000	46
lg01	2780000	2790000	43
lg01	2790000	2800000	44
lg01	2800000	2810000	44
lg01	2810000	2820000	52
lg01	2820000	2830000	44
lg01	2830000	2840000	49
lg01	2840000	2850000	46
lg01	2850000	2860000	49
lg01	2860000	2870000	48
lg01	2870000	2880000	52
lg01	2880000	2890000	48
lg01	2890000	2900000	47
lg01	2900000	2910000	48
lg01	2910000	2920000	47
lg01	2920000	2930000	42
lg01	2930000	2940000	42
lg01	2940000	2950000	39
lg01	2950000	2960000	43
lg01	2960000	2970000	45
lg01	2970000	2980000	48
lg01	2980000	2990000	44
lg01	2990000	3000000	40
lg01	3000000	3010000	41
lg01	3010000	3020000	45
lg01	3020000	3030000	46
lg01	3030000	3040000	46
lg01	3040000	3050000	43
lg01	3050000	3060000	45
lg01	3060000	3070000	46
lg01	3070000	3080000	40
lg01	3080000	3090000	42
lg01	3090000	3100000	44
lg01	3100000	3110000	47
lg01	3110000	3120000	43
lg01	3120000	3130000	42
lg01	3130000	3140000	39
lg01	3140000	3150000	39
lg01	3150000	3160000	39
lg01	3160000	3170000	40
lg01	3170000	3180000	45
lg01	3180000	3190000	41
lg01	3190000	3200000	42
lg01	3200000	3210000	42
lg01	3210000	3220000	43
lg01	3220000	3230000	43
lg01	3230000	3240000	44
lg01	3240000	3250000	41
lg01	3250000	3260000	40
lg01	3260000	3270000	38
lg01	3270000	3280000	37
lg01	3280000	3290000	37
lg01	3290000	3300000	45
lg01	3300000	3310000	37
lg01	3310000	3320000	38
lg01	3320000	3330000	38
lg01	3330000	3340000	39
lg01	3340000	3350000	44
lg01	3350000	3360000	46
lg01	3360000	3370000	53
lg01	3370000	3380000	45
lg01	3380000	3390000	48
lg01	3390000	3400000	45
lg01	3400000	3410000	42
lg01	3410000	3420000	42
lg01	3420000	3430000	43
lg01	3430000	3440000	51
lg01	3440000	3450000	50
lg01	3450000	3460000	48
lg01	3460000	3470000	48
lg01	3470000	3480000	47
lg01	3480000	3490000	46
lg01	3490000	3500000	57
lg01	3500000	3510000	49
lg01	3510000	3520000	48
lg01	3520000	3530000	52
lg01	3530000	3540000	46
lg01	3540000	3550000	48
lg01	3550000	3560000	46
lg01	3560000	3570000	44
lg01	3570000	3580000	46
lg01	3580000	3590000	49
lg01	3590000	3600000	51
lg01	3600000	3610000	47
lg01	3610000	3620000	43
lg01	3620000	3630000	42
lg01	3630000	3640000	43
lg01	3640000	3650000	46
lg01	3650000	3660000	54
lg01	3660000	3670000	50
lg01	3670000	3680000	48
lg01	3680000	3690000	50
lg01	3690000	3700000	49
lg01	3700000	3710000	49
lg01	3710000	3720000	52
lg01	3720000	3730000	46
lg01	3730000	3740000	50
lg01	3740000	3750000	50
lg01	3750000	3760000	48
lg01	3760000	3770000	51
lg01	3770000	3780000	46
lg01	3780000	3790000	54
lg01	3790000	3800000	46
lg01	3800000	3810000	47
lg01	3810000	3820000	50
lg01	3820000	3830000	48
lg01	3830000	3840000	40
lg01	3840000	3850000	41
lg01	3850000	3860000	46
lg01	3860000	3870000	47
lg01	3870000	3880000	45
lg01	3880000	3890000	43
lg01	3890000	3900000	42
lg01	3900000	3910000	47
lg01	3910000	3920000	43
lg01	3920000	3930000	44
lg01	3930000	3940000	43
lg01	3940000	3950000	46
lg01	3950000	3960000	48
lg01	3960000	3970000	45
lg01	3970000	3980000	43
lg01	3980000	3990000	41
lg01	3990000	4000000	39
lg01	4000000	4010000	44
lg01	4010000	4020000	53
lg01	4020000	4030000	47
lg01	4030000	4040000	41
lg01	4040000	4050000	38
lg01	4050000	4060000	40
lg01	4060000	4070000	39
lg01	4070000	4080000	37
lg01	4080000	4090000	38
lg01	4090000	4100000	40
lg01	4100000	4110000	37
lg01	4110000	4120000	42
lg01	4120000	4130000	38
lg01	4130000	4140000	40
lg01	4140000	4150000	43
lg01	4150000	4160000	43
lg01	4160000	4170000	42
lg01	4170000	4180000	38
lg01	4180000	4190000	39
lg01	4190000	4200000	40
lg01	4200000	4210000	41
lg01	4210000	4220000	37
lg01	4220000	4230000	38
lg01	4230000	4240000	38
lg01	4240000	4250000	37
lg01	4250000	4260000	39
lg01	4260000	4270000	39
lg01	4270000	4280000	36
lg01	4280000	4290000	39
lg01	4290000	4300000	40
lg01	4300000	4310000	41
lg01	4310000	4320000	41
lg01	4320000	4330000	44
lg01	4330000	4340000	41
lg01	4340000	4350000	40
lg01	4350000	4360000	45
lg01	4360000	4370000	44
lg01	4370000	4380000	48
lg01	4380000	4390000	42
lg01	4390000	4400000	38
lg01	4400000	4410000	48
lg01	4410000	4420000	43
lg01	4420000	4430000	47
lg01	4430000	4440000	43
lg01	4440000	4450000	44
lg01	4450000	4460000	44
lg01	4460000	4470000	48
lg01	4470000	4480000	42
lg01	4480000	4490000	41
lg01	4490000	4500000	41
lg01	4500000	4510000	40
lg01	4510000	4520000	41
lg01	4520000	4530000	41
lg01	4530000	4540000	39
lg01	4540000	4550000	41
lg01	4550000	4560000	39
lg01	4560000	4570000	39
lg01	4570000	4580000	41
lg01	4580000	4590000	39
lg01	4590000	4600000	39
lg01	4600000	4610000	41
lg01	4610000	4620000	41
lg01	4620000	4630000	43
lg01	4630000	4640000	42
lg01	4640000	4650000	44
lg01	4650000	4660000	42
lg01	4660000	4670000	40
lg01	4670000	4680000	45
lg01	4680000	4690000	43
lg01	4690000	4700000	42
lg01	4700000	4710000	41
lg01	4710000	4720000	43
lg01	4720000	4730000	43
lg01	4730000	4740000	42
lg01	4740000	4750000	41
lg01	4750000	4760000	39
lg01	4760000	4770000	43
lg01	4770000	4780000	42
lg01	4780000	4790000	41
lg01	4790000	4800000	41
lg01	4800000	4810000	40
lg01	4810000	4820000	40
lg01	4820000	4830000	41
lg01	4830000	4840000	42
lg01	4840000	4850000	41
lg01	4850000	4860000	42
lg01	4860000	4870000	44
lg01	4870000	4880000	42
lg01	4880000	4890000	43
lg01	4890000	4900000	42
lg01	4900000	4910000	45
lg01	4910000	4920000	43
lg01	4920000	4930000	46
lg01	4930000	4940000	45
lg01	4940000	4950000	48
lg01	4950000	4960000	46
lg01	4960000	4970000	48
lg01	4970000	4980000	47
lg01	4980000	4990000	50
lg01	4990000	5000000	42
lg01	5000000	5010000	43
lg01	5010000	5020000	43
lg01	5020000	5030000	42
lg01	5030000	5040000	44
lg01	5040000	5050000	47
lg01	5050000	5060000	42
lg01	5060000	5070000	43
lg01	5070000	5080000	42
lg01	5080000	5090000	42
lg01	5090000	5100000	40
lg01	5100000	5110000	46
lg01	5110000	5120000	46
lg01	5120000	5130000	45
lg01	5130000	5140000	44
lg01	5140000	5150000	40
lg01	5150000	5160000	40
lg01	5160000	5170000	40
lg01	5170000	5180000	45
lg01	5180000	5190000	44
lg01	5190000	5200000	39
lg01	5200000	5210000	41
lg01	5210000	5220000	40
lg01	5220000	5230000	40
lg01	5230000	5240000	44
lg01	5240000	5250000	38
lg01	5250000	5260000	40
lg01	5260000	5270000	40
lg01	5270000	5280000	37
lg01	5280000	5290000	38
lg01	5290000	5300000	37
lg01	5300000	5310000	39
lg01	5310000	5320000	40
lg01	5320000	5330000	37
lg01	5330000	5340000	40
lg01	5340000	5350000	39
lg01	5350000	5360000	39
lg01	5360000	5370000	38
lg01	5370000	5380000	38
lg01	5380000	5390000	40
lg01	5390000	5400000	41
lg01	5400000	5410000	41
lg01	5410000	5420000	39
lg01	5420000	5430000	42
lg01	5430000	5440000	39
lg01	5440000	5450000	38
lg01	5450000	5460000	38
lg01	5460000	5470000	37
lg01	5470000	5480000	37
lg01	5480000	5490000	38
lg01	5490000	5500000	37
lg01	5500000	5510000	39
lg01	5510000	5520000	38
lg01	5520000	5530000	40
lg01	5530000	5540000	38
lg01	5540000	5550000	40
lg01	5550000	5560000	43
lg01	5560000	5570000	44
lg01	5570000	5580000	44
lg01	5580000	5590000	43
lg01	5590000	5600000	42
lg01	5600000	5610000	42
lg01	5610000	5620000	42
lg01	5620000	5630000	41
lg01	5630000	5640000	42
lg01	5640000	5650000	40
lg01	5650000	5660000	42
lg01	5660000	5670000	41
lg01	5670000	5680000	41
lg01	5680000	5690000	45
lg01	5690000	5700000	43
lg01	5700000	5710000	46
lg01	5710000	5720000	46
lg01	5720000	5730000	45
lg01	5730000	5740000	49
lg01	5740000	5750000	49
lg01	5750000	5760000	41
lg01	5760000	5770000	41
lg01	5770000	5780000	41
lg01	5780000	5790000	46
lg01	5790000	5800000	43
lg01	5800000	5810000	44
lg01	5810000	5820000	42
lg01	5820000	5830000	45
lg01	5830000	5840000	46
lg01	5840000	5850000	45
lg01	5850000	5860000	45
lg01	5860000	5870000	45
lg01	5870000	5880000	49
lg01	5880000	5890000	45
lg01	5890000	5900000	47
lg01	5900000	5910000	43
lg01	5910000	5920000	49
lg01	5920000	5930000	43
lg01	5930000	5940000	46
lg01	5940000	5950000	42
lg01	5950000	5960000	45
lg01	5960000	5970000	50
lg01	5970000	5980000	48
lg01	5980000	5990000	41
lg01	5990000	6000000	45
lg01	6000000	6010000	47
lg01	6010000	6020000	42
lg01	6020000	6030000	44
lg01	6030000	6040000	43
lg01	6040000	6050000	48
lg01	6050000	6060000	47
lg01	6060000	6070000	46
lg01	6070000	6080000	48
lg01	6080000	6090000	49
lg01	6090000	6100000	42
lg01	6100000	6110000	42
lg01	6110000	6120000	42
lg01	6120000	6130000	47
lg01	6130000	6140000	48
lg01	6140000	6150000	44
lg01	6150000	6160000	43
lg01	6160000	6170000	47
lg01	6170000	6180000	45
lg01	6180000	6190000	44
lg01	6190000	6200000	42
lg01	6200000	6210000	46
lg01	6210000	6220000	43
lg01	6220000	6230000	45
lg01	6230000	6240000	45
lg01	6240000	6250000	45
lg01	6250000	6260000	46
lg01	6260000	6270000	44
lg01	6270000	6280000	46
lg01	6280000	6290000	44
lg01	6290000	6300000	42
lg01	6300000	6310000	43
lg01	6310000	6320000	46
lg01	6320000	6330000	43
lg01	6330000	6340000	43
lg01	6340000	6350000	47
lg01	6350000	6360000	43
lg01	6360000	6370000	48
lg01	6370000	6380000	43
lg01	6380000	6390000	46
lg01	6390000	6400000	44
lg01	6400000	6410000	46
lg01	6410000	6420000	44
lg01	6420000	6430000	45
lg01	6430000	6440000	46
lg01	6440000	6450000	42
lg01	6450000	6460000	46
lg01	6460000	6470000	44
lg01	6470000	6480000	49
lg01	6480000	6490000	47
lg01	6490000	6500000	46
lg01	6500000	6510000	43
lg01	6510000	6520000	49
lg01	6520000	6530000	46
lg01	6530000	6540000	42
lg01	6540000	6550000	46
lg01	6550000	6560000	47
lg01	6560000	6570000	45
lg01	6570000	6580000	47
lg01	6580000	6590000	42
lg01	6590000	6600000	42
lg01	6600000	6610000	44
lg01	6610000	6620000	42
lg01	6620000	6630000	43
lg01	6630000	6640000	51
lg01	6640000	6650000	49
lg01	6650000	6660000	50
lg01	6660000	6670000	43
lg01	6670000	6680000	42
lg01	6680000	6690000	43
lg01	6690000	6700000	41
lg01	6700000	6710000	42
lg01	6710000	6720000	45
lg01	6720000	6730000	44
lg01	6730000	6740000	44
lg01	6740000	6750000	40
lg01	6750000	6760000	46
lg01	6760000	6770000	44
lg01	6770000	6780000	48
lg01	6780000	6790000	52
lg01	6790000	6800000	45
lg01	6800000	6810000	42
lg01	6810000	6820000	40
lg01	6820000	6830000	43
lg01	6830000	6840000	41
lg01	6840000	6850000	49
lg01	6850000	6860000	41
lg01	6860000	6870000	44
lg01	6870000	6880000	46
lg01	6880000	6890000	49
lg01	6890000	6900000	50
lg01	6900000	6910000	47
lg01	6910000	6920000	41
lg01	6920000	6930000	39
lg01	6930000	6940000	39
lg01	6940000	6950000	41
lg01	6950000	6960000	41
lg01	6960000	6970000	42
lg01	6970000	6980000	42
lg01	6980000	6990000	39
lg01	6990000	7000000	45
lg01	7000000	7010000	47
lg01	7010000	7020000	40
lg01	7020000	7030000	45
lg01	7030000	7040000	45
lg01	7040000	7050000	46
lg01	7050000	7060000	45
lg01	7060000	7070000	45
lg01	7070000	7080000	49
lg01	7080000	7090000	47
lg01	7090000	7100000	47
lg01	7100000	7110000	49
lg01	7110000	7120000	47
lg01	7120000	7130000	43
lg01	7130000	7140000	51
lg01	7140000	7150000	48
lg01	7150000	7160000	48
lg01	7160000	7170000	54
lg01	7170000	7180000	53
lg01	7180000	7190000	48
lg01	7190000	7200000	38
lg01	7200000	7210000	39
lg01	7210000	7220000	43
lg01	7220000	7230000	41
lg01	7230000	7240000	42
lg01	7240000	7250000	47
lg01	7250000	7260000	44
lg01	7260000	7270000	44
lg01	7270000	7280000	45
lg01	7280000	7290000	41
lg01	7290000	7300000	42
lg01	7300000	7310000	44
lg01	7310000	7320000	45
lg01	7320000	7330000	43
lg01	7330000	7340000	46
lg01	7340000	7350000	42
lg01	7350000	7360000	45
lg01	7360000	7370000	46
lg01	7370000	7380000	46
lg01	7380000	7390000	55
lg01	7390000	7400000	49
lg01	7400000	7410000	42
lg01	7410000	7420000	44
lg01	7420000	7430000	50
lg01	7430000	7440000	47
lg01	7440000	7450000	42
lg01	7450000	7460000	40
lg01	7460000	7470000	52
lg01	7470000	7480000	44
lg01	7480000	7490000	50
lg01	7490000	7500000	45
lg01	7500000	7510000	47
lg01	7510000	7520000	48
lg01	7520000	7530000	48
lg01	7530000	7540000	47
lg01	7540000	7550000	44
lg01	7550000	7560000	44
lg01	7560000	7570000	44
lg01	7570000	7580000	45
lg01	7580000	7590000	46
lg01	7590000	7600000	52
lg01	7600000	7610000	51
lg01	7610000	7620000	52
lg01	7620000	7630000	53
lg01	7630000	7640000	50
lg01	7640000	7650000	47
lg01	7650000	7660000	45
lg01	7660000	7670000	43
lg01	7670000	7680000	53
lg01	7680000	7690000	61
lg01	7690000	7700000	41
lg01	7700000	7710000	49
lg01	7710000	7720000	48
lg01	7720000	7730000	46
lg01	7730000	7740000	50
lg01	7740000	7750000	50
lg01	7750000	7760000	51
lg01	7760000	7770000	49
lg01	7770000	7780000	48
lg01	7780000	7790000	46
lg01	7790000	7800000	44
lg01	7800000	7810000	45
lg01	7810000	7820000	42
lg01	7820000	7830000	42
lg01	7830000	7840000	40
lg01	7840000	7850000	42
lg01	7850000	7860000	44
lg01	7860000	7870000	46
lg01	7870000	7880000	45
lg01	7880000	7890000	42
lg01	7890000	7900000	46
lg01	7900000	7910000	43
lg01	7910000	7920000	45
lg01	7920000	7930000	46
lg01	7930000	7940000	40
lg01	7940000	7950000	44
lg01	7950000	7960000	44
lg01	7960000	7970000	48
lg01	7970000	7980000	50
lg01	7980000	7990000	45
lg01	7990000	8000000	42
lg01	8000000	8010000	40
lg01	8010000	8020000	44
lg01	8020000	8030000	46
lg01	8030000	8040000	42
lg01	8040000	8050000	46
lg01	8050000	8060000	45
lg01	8060000	8070000	39
lg01	8070000	8080000	39
lg01	8080000	8090000	45
lg01	8090000	8100000	44
lg01	8100000	8110000	41
lg01	8110000	8120000	42
lg01	8120000	8130000	40
lg01	8130000	8140000	43
lg01	8140000	8150000	40
lg01	8150000	8160000	41
lg01	8160000	8170000	41
lg01	8170000	8180000	39
lg01	8180000	8190000	41
lg01	8190000	8200000	40
lg01	8200000	8210000	38
lg01	8210000	8220000	39
lg01	8220000	8230000	42
lg01	8230000	8240000	41
lg01	8240000	8250000	43
lg01	8250000	8260000	50
lg01	8260000	8270000	49
lg01	8270000	8280000	51
lg01	8280000	8290000	49
lg01	8290000	8300000	50
lg01	8300000	8310000	51
lg01	8310000	8320000	52
lg01	8320000	8330000	48
lg01	8330000	8340000	43
lg01	8340000	8350000	45
lg01	8350000	8360000	41
lg01	8360000	8370000	41
lg01	8370000	8380000	40
lg01	8380000	8390000	40
lg01	8390000	8400000	42
lg01	8400000	8410000	41
lg01	8410000	8420000	43
lg01	8420000	8430000	44
lg01	8430000	8440000	44
lg01	8440000	8450000	46
lg01	8450000	8460000	46
lg01	8460000	8470000	46
lg01	8470000	8480000	46
lg01	8480000	8490000	43
lg01	8490000	8500000	44
lg01	8500000	8510000	44
lg01	8510000	8520000	43
lg01	8520000	8530000	41
lg01	8530000	8540000	42
lg01	8540000	8550000	42
lg01	8550000	8560000	39
lg01	8560000	8570000	40
lg01	8570000	8580000	41
lg01	8580000	8590000	42
lg01	8590000	8600000	42
lg01	8600000	8610000	44
lg01	8610000	8620000	44
lg01	8620000	8630000	46
lg01	8630000	8640000	44
lg01	8640000	8650000	48
lg01	8650000	8660000	47
lg01	8660000	8670000	49
lg01	8670000	8680000	42
lg01	8680000	8690000	46
lg01	8690000	8700000	45
lg01	8700000	8710000	53
lg01	8710000	8720000	48
lg01	8720000	8730000	41
lg01	8730000	8740000	41
lg01	8740000	8750000	42
lg01	8750000	8760000	45
lg01	8760000	8770000	43
lg01	8770000	8780000	44
lg01	8780000	8790000	44
lg01	8790000	8800000	42
lg01	8800000	8810000	41
lg01	8810000	8820000	42
lg01	8820000	8830000	43
lg01	8830000	8840000	41
lg01	8840000	8850000	42
lg01	8850000	8860000	45
lg01	8860000	8870000	47
lg01	8870000	8880000	44
lg01	8880000	8890000	42
lg01	8890000	8900000	48
lg01	8900000	8910000	47
lg01	8910000	8920000	45
lg01	8920000	8930000	43
lg01	8930000	8940000	43
lg01	8940000	8950000	45
lg01	8950000	8960000	45
lg01	8960000	8970000	46
lg01	8970000	8980000	48
lg01	8980000	8990000	46
lg01	8990000	9000000	47
lg01	9000000	9010000	46
lg01	9010000	9020000	48
lg01	9020000	9030000	42
lg01	9030000	9040000	38
lg01	9040000	9050000	40
lg01	9050000	9060000	43
lg01	9060000	9070000	45
lg01	9070000	9080000	45
lg01	9080000	9090000	45
lg01	9090000	9100000	51
lg01	9100000	9110000	45
lg01	9110000	9120000	48
lg01	9120000	9130000	47
lg01	9130000	9140000	44
lg01	9140000	9150000	39
lg01	9150000	9160000	41
lg01	9160000	9170000	42
lg01	9170000	9180000	39
lg01	9180000	9190000	38
lg01	9190000	9200000	40
lg01	9200000	9210000	41
lg01	9210000	9220000	43
lg01	9220000	9230000	48
lg01	9230000	9240000	44
lg01	9240000	9250000	46
lg01	9250000	9260000	42
lg01	9260000	9270000	42
lg01	9270000	9280000	43
lg01	9280000	9290000	44
lg01	9290000	9300000	44
lg01	9300000	9310000	43
lg01	9310000	9320000	39
lg01	9320000	9330000	38
lg01	9330000	9340000	39
lg01	9340000	9350000	43
lg01	9350000	9360000	42
lg01	9360000	9370000	44
lg01	9370000	9380000	48
lg01	9380000	9390000	45
lg01	9390000	9400000	42
lg01	9400000	9410000	40
lg01	9410000	9420000	44
lg01	9420000	9430000	40
lg01	9430000	9440000	40
lg01	9440000	9450000	42
lg01	9450000	9460000	42
lg01	9460000	9470000	40
lg01	9470000	9480000	40
lg01	9480000	9490000	40
lg01	9490000	9500000	46
lg01	9500000	9510000	49
lg01	9510000	9520000	48
lg01	9520000	9530000	42
lg01	9530000	9540000	43
lg01	9540000	9550000	45
lg01	9550000	9560000	47
lg01	9560000	9570000	43
lg01	9570000	9580000	46
lg01	9580000	9590000	45
lg01	9590000	9600000	46
lg01	9600000	9610000	43
lg01	9610000	9620000	47
lg01	9620000	9630000	41
lg01	9630000	9640000	45
lg01	9640000	9650000	41
lg01	9650000	9660000	41
lg01	9660000	9670000	47
lg01	9670000	9680000	43
lg01	9680000	9690000	46
lg01	9690000	9700000	44
lg01	9700000	9710000	40
lg01	9710000	9720000	46
lg01	9720000	9730000	43
lg01	9730000	9740000	52
lg01	9740000	9750000	46
lg01	9750000	9760000	49
lg01	9760000	9770000	46
lg01	9770000	9780000	48
lg01	9780000	9790000	48
lg01	9790000	9800000	51
lg01	9800000	9810000	48
lg01	9810000	9820000	48
lg01	9820000	9830000	46
lg01	9830000	9840000	48
lg01	9840000	9850000	43
lg01	9850000	9860000	40
lg01	9860000	9870000	40
lg01	9870000	9880000	39
lg01	9880000	9890000	44
lg01	9890000	9900000	49
lg01	9900000	9910000	52
lg01	9910000	9920000	49
lg01	9920000	9930000	49
lg01	9930000	9940000	53
lg01	9940000	9950000	45
lg01	9950000	9960000	47
lg01	9960000	9970000	49
lg01	9970000	9980000	46
lg01	9980000	9990000	46
lg01	9990000	10000000	46
lg01	10000000	10010000	38
lg01	10010000	10020000	38
lg01	10020000	10030000	46
lg01	10030000	10040000	40
lg01	10040000	10050000	42
lg01	10050000	10060000	41
lg01	10060000	10070000	42
lg01	10070000	10080000	43
lg01	10080000	10090000	42
lg01	10090000	10100000	40
lg01	10100000	10110000	39
lg01	10110000	10120000	44
lg01	10120000	10130000	44
lg01	10130000	10140000	48
